3.859411259214285650e+01 2.761011879357143026e-02 3.454018979999997816e-04 -2.944810294285714683e-02
4.001074001857142548e+01 2.736928695285714003e-02 2.636541378357143525e-04 -2.926253680571428567e-02
4.142714972499999249e+01 2.733770910928572107e-02 1.072817974857143115e-04 -2.902154895999998693e-02
4.284368478714285544e+01 2.763983533571428078e-02 1.972890682857121689e-05 -2.850960412514285183e-02
4.425992724357142549e+01 2.790638275928570416e-02 -2.253131233900001649e-04 -2.804482994914285834e-02
4.567625792428570719e+01 2.837558399507143433e-02 -3.822103079071428313e-04 -2.759688836764285710e-02
4.709247126071428369e+01 2.862259575400000547e-02 -3.924422080057145485e-04 -2.747414401735713552e-02
4.850879129357142006e+01 2.880273289107143642e-02 -3.697620296428571129e-04 -2.742411785828570772e-02
4.992522858357142468e+01 2.882521452714285545e-02 -2.958095503285713013e-04 -2.733469012357142916e-02
5.134141082785713905e+01 2.886986750357143153e-02 -2.108650547130001569e-04 -2.716464747214284922e-02
5.275743026428570204e+01 2.888382384500000344e-02 -1.383927293385714831e-04 -2.688663574578572038e-02
5.417361734285715613e+01 2.894777567357142978e-02 -1.875544330964285531e-04 -2.674138807135713683e-02
5.558978069999997018e+01 2.909094670500000229e-02 -3.647195152071429011e-04 -2.671863693499999803e-02
5.700606810714284478e+01 2.927499926857142151e-02 -4.207350714642858129e-04 -2.663479971871428667e-02
5.842222936428571245e+01 2.935483130285712963e-02 -4.843385570499999962e-04 -2.632833145521428983e-02
5.983833341428571373e+01 2.964415914428569776e-02 -5.149480284764286703e-04 -2.560271239075714161e-02
6.125431141428570214e+01 3.023730696357142950e-02 -6.317097353773571452e-04 -2.461535719432857150e-02
6.267018638571428824e+01 3.139643717857142774e-02 -6.174294211835717030e-04 -2.290251562947857519e-02
6.408616297142856411e+01 3.287103789500001039e-02 -5.759111817000001207e-04 -2.038627167707142765e-02
6.550186333571429032e+01 3.462594417285714404e-02 -6.671639366757139023e-04 -1.670332856707142793e-02
6.691763262857141115e+01 3.614031250714284244e-02 -6.975327909442858177e-04 -1.177112096757143046e-02
6.833304746428569842e+01 3.710484800928571386e-02 -7.411339796928569437e-04 -5.494292055092857806e-03
6.974859007142855205e+01 3.728636584071429172e-02 -7.056378765014284645e-04 1.549829917692856999e-03
7.116398407857141706e+01 3.670879791214286259e-02 -4.847432088357143910e-04 8.512312695801787024e-03
7.257947647142852077e+01 3.558157746142859290e-02 -4.096128422499997865e-04 1.459011458735713813e-02
7.399510021428571349e+01 3.386633257285712878e-02 -2.946293506714280671e-04 1.920599878399999530e-02
7.541077077142858798e+01 3.216408286642856440e-02 -1.599879641785713455e-04 2.253122387621428815e-02
7.682684664285714859e+01 3.020583334929999655e-02 -1.545038839642857834e-04 2.503896208307143309e-02
7.824288875714286462e+01 2.938866885499999762e-02 -1.194320469428570631e-04 2.644239456935713883e-02
7.965906363571427562e+01 2.884706384357143757e-02 -6.127437567857145918e-05 2.734129284321428280e-02
8.107519156428573126e+01 2.863310931285713637e-02 -5.853379852842846310e-05 2.787904541778571735e-02
8.249145527857146476e+01 2.828620314357143187e-02 -1.108226995999999379e-04 2.809181595357142930e-02
8.390782175714286950e+01 2.802727538714285677e-02 -1.274188634714285733e-04 2.817276391071428868e-02
8.532412101428572271e+01 2.800552328928570395e-02 -1.657300718357142169e-04 2.828696508357142481e-02
8.674066388571426955e+01 2.787522612785715143e-02 -1.881610987885714290e-04 2.841466929928571430e-02
8.815717986428572317e+01 2.773299862214285288e-02 -9.930295055000005913e-05 2.863839628214285768e-02
8.957360169285715301e+01 2.744471227714286379e-02 5.217544279642837002e-05 2.871350292285713979e-02
9.098987346428572209e+01 2.728236519071429098e-02 -4.404464421428509241e-06 2.887615958214285669e-02
9.240603149999999744e+01 2.718756079499999243e-02 1.295746799892856396e-04 2.895556280214285974e-02
9.382238034999998888e+01 2.744627997428571511e-02 -3.971441194071425305e-05 2.932583794285714696e-02
9.523853629285716238e+01 2.755346258928571129e-02 5.354570394999996590e-05 2.956936560928572280e-02
9.665476989285714637e+01 2.746464267000000084e-02 -2.096680605000007398e-05 2.973932753571428833e-02
9.807130124999999055e+01 2.716658390642857218e-02 -6.610959497999990657e-05 3.000080010571428216e-02
9.948770783571431764e+01 2.664166547428571674e-02 -5.894068197142856945e-05 3.011976974857142469e-02
1.009040692285714300e+02 2.577657307857143115e-02 1.944014767857141178e-05 3.020949890785713451e-02
1.023204747928571408e+02 2.481734128071427792e-02 2.376047204457145442e-04 3.042366556999999069e-02
1.037365819642857190e+02 2.373941308418571830e-02 4.090532117617855581e-04 3.041902715642857968e-02
1.051530983571428806e+02 2.280213098414285433e-02 4.554271946857143833e-04 3.046601204714285277e-02
1.065695695357142654e+02 2.213751856607143118e-02 3.108124841785714679e-04 3.076512703428570597e-02
1.079860513785714460e+02 2.195723292210714078e-02 2.830739236071427032e-04 3.113366738499999051e-02
1.094025828571428320e+02 2.225146105622857057e-02 1.709273729278572404e-04 3.161022963285713833e-02
1.108195031714285932e+02 2.282995484703857769e-02 1.852605072857140575e-04 3.177018385999999528e-02
1.122361245071428186e+02 2.353834653153570947e-02 -4.249315181428643596e-06 3.175268741642858078e-02
1.136528435571428588e+02 2.416692321594999734e-02 1.329945219285706658e-05 3.125371116071427868e-02
1.150694026785714499e+02 2.474540055178570813e-02 -2.846903403571407460e-05 3.073002909714285524e-02
1.164860820428571344e+02 2.531583306771428843e-02 -1.307000882528572305e-04 3.026948428071427402e-02
1.179026627285714142e+02 2.559855804714285601e-02 -3.332569503550000269e-04 2.982651624499998988e-02
1.193191351642857114e+02 2.599227534857142738e-02 -4.869629423500000252e-04 2.945560722785714111e-02
1.207356846142857307e+02 2.638439320214285358e-02 -6.996516601928573324e-04 2.912062474714285920e-02
1.221520622857142655e+02 2.687525144857141890e-02 -6.947950857857144741e-04 2.879329256285713401e-02
1.235685803857143128e+02 2.753434341285714709e-02 -6.589458343499998705e-04 2.869753087071428080e-02
1.249848701071428678e+02 2.801719061000000621e-02 -6.487948300671425800e-04 2.870805059571429271e-02
1.264011716714285996e+02 2.837799685285714510e-02 -6.031602037357144345e-04 2.850658620928571765e-02
1.278173969928571552e+02 2.868250034857142139e-02 -6.386443295142857097e-04 2.817138796142855742e-02
1.292333890785713777e+02 2.907574099785714336e-02 -5.395657913285712348e-04 2.749939165142857578e-02
1.306495268142857356e+02 2.966985432285713931e-02 -4.960428536828571846e-04 2.644226680357143061e-02
1.320653836428571140e+02 3.042040667571428367e-02 -4.090781564857145797e-04 2.480969071571428528e-02
1.334811365214285672e+02 3.142717687499999718e-02 -4.054271869728576943e-04 2.252537444085713630e-02
1.348968112857142785e+02 3.280315604714285904e-02 -2.319393796321430397e-04 1.941971784177571464e-02
1.363122889785713596e+02 3.423793793285715564e-02 -6.977669977857141055e-05 1.519216088292642437e-02
1.377276722357142944e+02 3.500031519571428912e-02 1.523879433721428574e-04 1.034963337925714350e-02
1.391429841928571420e+02 3.568852305857142526e-02 1.275115904142856238e-04 3.676681836855000881e-03
1.405583647999999641e+02 3.569963205500000653e-02 1.111774615157146926e-04 -3.404446892635713817e-03
